지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
266,2022-08-23,26.7,23.9,257,30.5,1304,,.6,2145,1.5,2132,2.3,5.9,200,1308,3.5,230,1259,1.2,1034,23.1,61,1210,81.4,28.4,996.2,1007,1030,1005.2,332,1006.1,13.2,.7,1100,2.06,10.38,,,,,,9.6,1,27.2,23.8,27.7,27.8,28.3,28.1,,,,,,2,2.8,,
266,2022-08-24,23.4,21.4,2356,25.6,23,,7.5,702,26,625,34.9,9.2,110,914,4.2,90,543,2,1771,21.2,78,2237,88.1,25.3,997.8,1009,2309,1006,504,1007.8,13.2,.4,1100,1.15,7.97,,,,,,8.6,1,25,21.7,26,26.2,27.3,27.5,,,,,,1.9,2.7,,
266,2022-08-25,24.6,19.5,519,30.2,1517,,,,,,,6.5,290,2051,3.6,290,2025,1.4,1205,19.2,56,2356,73,22.4,997.6,1009,16,1005.6,1528,1007.6,13.2,7.2,1000,2.51,20.17,,,,,,6.8,1,27.4,20,26.5,26.4,26.6,26.6,,,,,,3.9,5.6,,
266,2022-08-26,24.8,20.5,609,30,1443,,,,,,,6.7,270,219,3.4,290,2202,1.4,1212,16.6,44,1446,61.8,19,997.2,1008.7,2353,1005.4,1602,1007.2,13.1,8.5,1200,3.29,22.37,,,,,,3.3,.9,26.7,20,26.4,26.5,26.9,26.8,,,,,,4.2,5.9,,
266,2022-08-27,23.1,18.5,2359,28.7,1428,,,,,,,8.7,290,1803,4.7,290,1809,1.5,1318,15.6,37,1416,64.6,18,999.6,1012.1,2344,1008.1,1519,1009.7,13.1,7.3,1100,2.97,20.21,,,,,,5.9,.8,24.4,17.6,25.3,25.5,26.5,26.6,,,,,,4.4,6.3,,
266,2022-08-28,22.5,17.6,46,27.3,1526,,,,,,,9.3,50,940,4.5,70,944,2.1,1827,14.4,45,1349,61.4,16.5,1004.5,1015.9,2220,1012.1,3,1014.6,13.1,7.7,1100,3.19,21.5,,,,,,7.1,.9,24.5,16.7,24.5,24.6,25.5,25.7,,,,,,4.6,6.5,,
266,2022-08-29,23.4,20.3,455,26.6,1151,,0,,0,,0,7.8,70,353,3.8,70,1420,2.4,2066,17.5,60,1223,69.6,20,1004.8,1015.9,1145,1014.1,1825,1014.9,13,1.6,1100,1.95,12.9,,,,,,8.6,4.1,24.2,18.5,24.2,24.3,25.3,25.5,,,,,,2.6,3.7,,
266,2022-08-30,23,22.2,1210,24.1,751,,3.1,1153,3.8,1137,6.9,6.8,70,119,3.5,70,121,1.3,1097,20.9,77,59,88.6,24.7,1000.4,1014.8,53,1007.8,2325,1010.5,13,0,1500,.51,3.52,,,,,,9.4,7.9,23.7,22,24,24.1,24.9,25.2,,,,,,.7,1,,
266,2022-08-31,24.3,22.5,120,27.2,1345,,.2,,.3,515,.4,8.1,270,1040,3.8,270,1043,1.2,1031,21.7,69,1336,86.1,25.9,997.5,1010.3,2355,1006.1,437,1007.5,13,.6,1100,1.87,9.29,,,,,,9.3,6,25.6,22.7,25.3,25.3,25.4,25.2,,,,,,1.9,2.8,,
266,2022-09-01,22.5,20.3,609,25.2,1503,,0,,0,,0,8.3,90,1857,4.1,50,2052,2,1718,18.8,68,1306,80,21.7,1002.8,1015.1,2316,1009.8,141,1013,12.9,.4,1200,1.33,7.97,,,,,,9,4.6,23.4,19.6,23.7,23.8,24.7,24.9,,,,,,1.9,2.7,,
266,2022-09-02,21.5,20.5,1544,22.7,2339,,.8,1419,2.4,1417,4.5,13.6,90,2119,6.1,70,2142,3.8,3293,18.7,74,105,84.8,21.6,1004.3,1015.7,743,1013.1,1422,1014.5,12.9,0,1100,.56,2.57,,,,,,9.9,3.8,20.7,19.7,21.8,22,23.4,24,,,,,,1.4,2,,
266,2022-09-03,23.1,21.7,406,25.8,1003,,.7,1320,.7,1230,1.3,12,70,810,6.2,70,810,4.1,3554,20.1,73,954,83.5,23.6,1003.1,1014.7,28,1012.1,1528,1013.1,12.9,.9,900,2.17,10.69,,,,,,7.3,5.1,23.2,20.2,22.9,22.9,23.3,23.5,,,,,,2.2,3.2,,
266,2022-09-04,26.3,22.4,140,29.9,1443,,0,,0,,0,9.6,70,144,4.7,70,145,2.6,2230,22.1,64,1647,78.4,26.6,999.9,1013.3,1,1008.3,1531,1009.9,12.8,4.6,1100,2.82,16.92,,,,,,8.8,5.9,26.9,21.5,25.6,25.4,24.9,24.3,,,,,,3.1,4.5,,
266,2022-09-05,24.9,24,1657,27,315,,4.5,2314,17,1955,84.6,14.4,70,2331,7.6,70,2359,3.6,3083,23.4,75,132,91.6,28.7,991.5,1008.3,1,989.5,2400,1001.4,12.8,0,1100,.39,2.42,,,,,,10,3.8,24.6,23.8,24.7,24.9,25.2,25,,,,,,1.1,1.5,,
266,2022-09-06,22.8,18.6,2359,26.8,1649,,5.8,231,21.1,149,65.1,21,50,229,11.6,290,640,4.5,3887,17.6,55,1631,73.8,20.3,991.3,1014,2356,977.3,404,1001.3,12.8,7.6,1300,3.27,20.17,,,,,,4.8,1.8,25,17.5,24.5,24.5,24.9,24.6,,,,,,4,5.7,,
266,2022-09-07,22.7,15.9,630,30,1547,,,,,,,4.8,70,1327,2.7,90,1331,1.1,965,15.4,38,1551,66.3,17.5,1006.4,1017.9,2357,1014,1,1016.6,12.7,10.9,1200,3.22,23.57,,,,,,3.6,.3,24.4,15.8,23.8,23.8,24.2,24.2,,,,,,4.8,6.9,,
266,2022-09-08,22.6,16.6,607,28.5,1620,,,,,,,7.4,110,1203,4.2,70,1057,1.3,1128,14.8,37,1228,63.1,16.9,1007.3,1018.9,719,1015.5,1612,1017.4,12.7,9.7,1100,3.14,20.74,,,,,,5.8,.4,23.8,16.1,23.5,23.6,24.3,24.3,,,,,,4,5.8,,
266,2022-09-09,22.9,18.2,612,28.5,1512,,,,,,,7.6,70,724,4,70,953,2.1,1788,16,46,1332,66.5,18.3,1006.9,1018.5,2336,1015.4,1610,1017.1,12.6,7.4,1200,3.29,21.8,,,,,,6,2.1,23.9,17.5,24.2,24.2,24.5,24.3,,,,,,,,,
266,2022-09-10,22.2,20.1,304,26.5,1326,,,,,,,10.1,90,714,4.7,70,1149,2.9,2492,16.3,58,1258,69.9,18.6,1006.7,1018.2,1,1015.7,1519,1016.9,12.6,2.5,1100,2.52,13.9,,,,,,8.5,3.9,22.4,18.7,23.1,23.3,24.2,24.3,,,,,,3.3,4.7,,
266,2022-09-11,24.1,20.4,338,28.5,1549,,,,,,,8.4,50,859,3.9,70,640,2.2,1879,18.1,58,1214,70.1,20.9,1004.5,1016.8,1,1013.2,1516,1014.6,12.6,6.5,1200,3.01,19.82,,,,,,7.1,2.9,25.8,18.1,24.8,24.7,24.5,24.2,,,,,,3.5,5,,
266,2022-09-12,23.7,22.1,5,26.7,1355,,.3,853,.6,841,.6,8.5,70,2231,4.1,70,2322,1.7,1467,19.9,66,1313,80.1,23.3,1003.7,1014.7,1307,1012.4,1845,1013.8,12.5,.2,1300,1.45,7.86,,,,,,9.6,7.4,24.2,21.7,24.4,24.5,24.8,24.7,,,,,,2.1,3,,
266,2022-09-13,25.4,22.9,8,27.9,1245,,,,,,,13.9,70,2107,6.7,70,2115,3.6,3107,17.9,44,2319,64.5,21,1003.7,1015,2328,1012.9,307,1013.8,12.5,2.1,900,1.81,11.67,,,,,,8.5,4.4,24.5,21.3,24.3,24.4,24.7,24.5,,,,,,3.9,5.6,,
266,2022-09-14,24.1,22.4,653,28.4,1541,,,,,,,15,20,612,8.2,70,142,4.5,3913,17.1,45,1,65.1,19.6,1003.9,1015.6,1022,1011.8,1610,1014,12.5,3.3,1500,2.07,11.38,,,,,,6.8,3.6,23.5,21.1,23.8,23.9,24.2,24.2,,,,,,3.4,4.9,,
266,2022-09-15,24.7,22.3,542,28.8,1557,,,,,,,10.6,70,515,5.9,70,721,3.6,3100,19.4,63,1224,73,22.6,1001.2,1014.5,1,1009.4,1821,1011.2,12.4,6.8,1100,3.12,19.26,,,,,,6.3,3.1,27.1,20.4,26,25.8,25.1,24.4,,,,,,4.3,6.1,,
266,2022-09-16,25.6,22.9,412,29.7,1256,,,,,,,9.3,70,344,4.8,70,157,2.6,2284,21.7,67,1259,79.4,26,999.2,1010.3,858,1007.9,1421,1009.1,12.4,3.4,1200,3.06,13.61,,,,,,6.6,4.3,26.8,22.1,26.5,26.6,26.3,25.5,,,,,,3,4.2,,
266,2022-09-17,27.1,24.1,641,32.2,1320,,.2,,.4,1816,.4,7.5,90,1116,4.2,90,1115,2.3,1955,21.9,54,1321,74.3,26.3,997.5,1009.2,720,1005.7,2358,1007.4,12.4,6.8,1100,3.1,17.35,,,,,,6.6,3.1,28.4,21.5,27.8,27.8,27.2,26.2,,,,,,3.9,5.6,,
266,2022-09-18,28.9,25.9,44,32.4,1318,,0,,0,,0,18.6,20,1936,7.1,70,1934,3.8,3272,21.2,54,1220,63.4,25.1,988.8,1005.8,5,992.4,2357,998.6,12.3,6.1,1100,3.09,17.23,,,,,,8.8,3,29.6,23.8,28.5,28.4,27.7,26.7,,,,,,5,7.1,,
266,2022-09-19,28.3,22.4,2351,33.2,1345,,,,,,,13.6,90,15,6.1,70,137,2.8,2440,19.9,47,1318,61.5,23.3,986.5,1005.7,2353,989.8,353,996.3,12.3,8,1300,3.05,18.95,,,,,,5.9,3.1,30.8,20.7,29.6,29.6,28.6,27.4,,,,,,,,,
266,2022-09-20,21.1,18.4,2359,24.7,1355,,,,,,,12.2,110,920,6.4,70,931,3,2626,11.7,40,1403,55.8,13.8,1002.3,1015.8,2340,1005.6,1,1012.5,12.3,6,1100,3.05,18.78,,,,,,7.9,7.3,27.5,17.5,26.5,26.6,27.2,27,,,,,,4,5.8,,
266,2022-09-21,19.2,15.7,622,23.7,1514,,,,,,,8.3,70,1030,5.3,70,1019,2.5,2163,11,43,1534,60.3,13.2,1007.1,1018.9,1024,1015.6,27,1017.4,12.2,9.1,1200,3.13,20.33,,,,,,5.6,1.6,25.3,14.3,24.6,24.8,25.8,25.9,,,,,,4.1,5.8,,
266,2022-09-22,20.3,15.3,630,25.6,1320,,,,,,,8.3,50,201,4,50,201,1.9,1662,12.7,44,1315,62.8,14.8,1005,1018.3,1,1012.9,1549,1015.2,12.2,8.9,1100,3.05,20.73,,,,,,5.8,1.1,24.9,13.4,24.4,24.5,25,25,,,,,,,,,
266,2022-09-23,20.5,15.6,2258,27.7,1249,,,,,,,11.9,290,2039,6.9,290,2030,2.1,1819,12.7,35,1418,62.9,14.9,1002.8,1015.1,2255,1010.8,1521,1013,12.1,7.6,1200,3.08,19.33,,,,,,6.8,1.8,24.6,11.7,24.6,24.9,25.4,25.2,,,,,,4.1,5.8,,
266,2022-09-24,19.4,13.3,638,27.3,1441,,,,,,,7.1,290,4,3.2,270,159,1.1,956,9,33,1230,52.1,11.5,1005.9,1017.9,856,1014.5,1644,1016.2,12.1,7.2,1200,3.12,20.28,,,,,,6.9,.9,23.5,12,23.6,23.9,24.6,24.6,,,,,,3.9,5.5,,
266,2022-09-25,19.3,17.4,505,21.8,1325,,,,,,,6.8,70,715,3.8,70,702,1.4,1230,11.5,49,1242,60.9,13.6,1006.2,1017.7,822,1015.3,1641,1016.4,12.1,0,1200,.81,6.55,,,,,,10,7.6,21.4,16.2,21.7,22.4,23.8,24.2,,,,,,1.5,2.1,,
266,2022-09-26,19.2,16.6,631,23.2,1410,,0,,0,,0,4.5,70,2145,2.3,90,1254,.9,760,14,48,1328,72.5,16,1006.4,1018.3,935,1015.4,1704,1016.7,12,0,1300,1.31,6.27,,,,,,9.8,5.1,20.9,16.7,21.4,21.8,22.8,23.2,,,,,,1.5,2.2,,
266,2022-09-27,21.7,17.4,609,27.6,1548,,0,,0,,0,5.6,70,1106,3.6,90,1040,1.2,1071,13.2,35,1517,61,15.2,1005.2,1017.6,46,1013.6,1603,1015.4,12,10,1200,2.99,20.77,,,,,,2.9,1.4,27.5,17.4,24.3,24,23.7,23.4,,,,,,3.7,5.3,,
266,2022-09-28,21.4,17.4,622,26.2,1210,,,,,,,4.8,90,1145,2.8,110,1147,.9,759,15.7,50,1211,71.5,17.9,1003.7,1015.3,1,1012.4,1642,1013.8,12,3.7,1100,2.54,12.51,,,,,,8.1,3.1,23.9,16.4,23.3,23.6,24.2,24,,,,,,2.3,3.3,,
266,2022-09-29,22.1,16.7,627,29.1,1504,,,,,,,4.5,110,1218,2.7,200,1543,1.1,926,15.5,38,1357,69.3,17.6,1004.2,1016,2333,1012.7,1457,1014.4,11.9,10.5,1200,2.93,20.69,,,,,,.9,.1,27.6,15.1,24.9,24.7,24.6,24.1,,,,,,4,5.7,,
266,2022-09-30,22.3,16,623,30.1,1458,,,,,,,4.3,180,1517,2.4,230,1709,1,872,14.8,34,1242,66.3,16.9,1006,1017.4,919,1014.3,1557,1016.1,11.9,10.4,1200,2.93,20.34,,,,,,.8,0,27.2,14.4,24.9,24.8,24.9,24.5,,,,,,4.1,5.8,,
266,2022-10-01,23,16.6,650,31,1545,,,,,,,3.7,200,1556,2.7,200,1402,.9,816,14.4,25,1526,62.1,16.5,1007.5,1019,838,1016.3,1517,1017.7,11.8,10.3,1200,2.83,19.4,,,,,,3.5,.4,27.7,15.1,25.1,25,25.1,24.7,,,,,,4.3,6.1,,
266,2022-10-02,23,17.5,645,29,1401,,,,,,,7.7,180,1453,4.4,160,1503,1.5,1261,16.6,43,1130,69.3,19,1007.8,1019.8,949,1016.2,2314,1017.9,11.8,9.9,1200,2.83,19.19,,,,,,6.4,2.1,27.9,15.8,25.6,25.5,25.4,24.9,,,,,,3.7,5.3,,
266,2022-10-03,25.7,22.1,159,30.3,1208,,,,,,,7,250,1335,3.7,230,1347,1.8,1555,21.4,57,1210,78.5,25.6,1005.5,1018.1,857,1013.6,2346,1015.6,11.8,2,1100,2.85,12.09,,,,,,8.5,4.4,28.4,21.6,27,26.7,26.4,25.7,,,,,,2.5,3.6,,
266,2022-10-04,21.7,17.4,2315,25,1,,7.4,849,12.5,841,15.5,11.8,320,1657,6.8,290,1730,2.7,2324,18.3,64,1616,81.4,21.5,1002.9,1017.1,2320,1010.7,837,1013,11.7,3.6,1400,2.14,9.64,,,,,,9.1,4.5,24.2,18.6,24.3,24.9,25.7,25.6,,,,,,1.9,2.8,,
266,2022-10-05,18.1,16.1,755,22.8,1614,,,,,,,5.1,90,1056,3.1,320,106,1.2,1074,13.7,55,1715,75.9,15.7,1008.7,1021,846,1016.8,10,1019,11.7,2.7,1100,1.62,9.18,,,,,,6.9,4.4,20,16.8,20.5,21.4,23.1,23.7,,,,,,1.7,2.4,,
266,2022-10-06,17.4,14.3,522,22.1,1303,,.7,718,.8,712,2.4,7.1,290,2311,4.3,290,2355,1.4,1211,13,54,1537,76.6,15,1008.3,1020.8,912,1016.4,1716,1018.6,11.7,2.4,1200,2.21,10.71,,,,,,9.4,3.8,19.4,15.9,20,20.6,21.9,22.5,,,,,,2.2,3.1,,
266,2022-10-07,17.6,14.9,805,23.5,1503,,,,,,,10.6,290,1252,4.8,290,1254,2.6,2224,10,37,1618,62.6,12.2,1008.2,1022.7,2254,1015.9,1418,1018.6,11.6,7.6,1200,2.87,17.2,,,,,,7.9,3.5,20,14.8,19.9,20.3,21.4,21.9,,,,,,3.8,5.4,,
266,2022-10-08,17.1,14.1,637,21.8,1326,,,,,,,11.9,70,618,5.4,70,641,3.3,2815,9.2,46,1313,60.6,11.7,1013,1025,908,1022,1600,1023.5,11.6,5.9,1200,2.77,15.28,,,,,,6.1,2.5,18.5,12.7,18.9,19.6,21,21.4,,,,,,3.2,4.5,,
266,2022-10-09,15.4,13.8,603,16.8,1348,,.4,2019,.4,1929,1.2,11.5,250,2353,5.9,270,2159,2.7,2323,11,58,307,76,13.2,1007.3,1024.3,1,1013.7,1925,1017.8,11.6,0,1300,.76,3.99,,,,,,9.9,5.1,15.9,13.5,16.9,17.8,19.7,20.6,,,,,,1.4,2,,
266,2022-10-10,13.3,10.2,2123,17.5,1458,,0,,0,,0,13.7,290,949,6.6,290,1320,3.7,3189,6.4,39,1459,65.1,9.7,1005.4,1018.2,2203,1013.9,1458,1016,11.5,6.8,1100,2.6,16.45,,,,,,5.9,4.4,17,10,16.6,17.2,18.8,19.5,,,,,,3.1,4.5,,
266,2022-10-11,14.8,10.6,1,21.6,1420,,,,,,,11.2,270,319,5.7,270,333,2.9,2467,6.6,37,1445,59.9,9.8,1010.2,1023.7,2342,1017.7,3,1020.7,11.5,10.2,1200,2.86,19.5,,,,,,1.4,1,19.2,10.1,17.8,18,18.7,19.2,,,,,,3.8,5.4,,
266,2022-10-12,15.8,9.2,352,22.3,1412,,,,,,,7.7,70,908,3.9,70,930,1.9,1673,7.9,41,1446,60.9,10.7,1015.3,1026.9,2240,1023.7,1,1025.8,11.5,10.2,1200,2.82,19.01,,,,,,.1,0,19.3,7.9,17.9,18.2,18.9,19.3,,,,,,3.8,5.4,,
266,2022-10-13,18.5,15.4,2359,23.3,1346,,,,,,,10.7,70,203,4.8,90,1439,2.9,2508,9.8,43,1514,57.9,12.1,1013.1,1026.7,58,1021.3,1632,1023.5,11.4,7.8,1200,2.76,17.16,,,,,,1.3,.6,21.1,12.2,19.6,19.5,19.8,19.7,,,,,,3.8,5.4,,
266,2022-10-14,18.3,14,403,25.3,1553,,,,,,,7.5,90,850,3.9,70,856,1.7,1477,11.3,43,1539,65,13.4,1009.4,1022.4,1,1017,1542,1019.7,11.4,9.5,1200,2.71,18.58,,,,,,3.8,1.5,22.2,11.4,20.2,20.1,20.3,20.1,,,,,,3.2,4.6,,
266,2022-10-15,18.6,13.1,628,24.9,1532,,,,,,,5.8,70,1015,3.4,90,1014,1.3,1149,13,44,1526,72,15,1008.7,1020.8,933,1017.1,1506,1019,11.3,9.3,1200,2.73,18.1,,,,,,2.9,1.8,22.5,12.1,21.1,20.9,20.9,20.6,,,,,,3.2,4.5,,
266,2022-10-16,20.4,16.2,134,26.5,1432,,,,,,,6.1,290,1620,3.4,290,1605,1.5,1260,13.5,43,1433,66.5,15.5,1007.4,1019.6,626,1015.7,1551,1017.7,11.3,9.4,1100,2.61,17.62,,,,,,5.1,4,24.7,14.9,22.4,22.1,21.7,21.3,,,,,,3.8,5.4,,
266,2022-10-17,15.5,9.8,2323,20.7,1121,,,,,,,13.8,270,1954,7,290,1356,2.9,2529,4.6,27,1511,50.1,9,1006.9,1020.2,2258,1015.1,1411,1017.4,11.3,9.1,1200,2.72,17.5,,,,,,2.9,1.4,20.7,8.6,19.9,20.4,21.4,21.4,,,,,,4.3,6.1,,
266,2022-10-18,11.4,5.4,644,18.3,1407,,,,,,,8.8,290,1345,5.1,290,1925,2.3,1947,-1.1,25,1452,43.8,5.7,1011.1,1023.7,2238,1019.6,40,1021.8,11.2,9.2,1200,2.79,18.51,,,,,,0,0,16.6,4.4,16.2,17.1,18.9,19.7,,,,,,4,5.8,,
266,2022-10-19,12.1,5,637,21,1448,,,,,,,5.7,270,1530,3.8,270,1533,1.2,1004,.9,26,1455,48,6.5,1014.5,1027.7,2325,1023.3,1442,1025.2,11.2,9.1,1200,2.74,18,,,,,,0,0,16.7,3.7,15.9,16.5,18,18.7,,,,,,3.5,5,,
266,2022-10-20,13.8,6.1,658,22.7,1547,,,,,,,6.1,90,1020,3.5,90,1043,1.3,1105,.8,18,1241,45,6.6,1016.9,1029.7,843,1025.6,1533,1027.5,11.2,9.1,1200,2.79,18.15,,,,,,1.9,.5,17.3,4.2,16.1,16.5,17.7,18.3,,,,,,3.7,5.3,,
266,2022-10-21,16.4,10.1,605,23.1,1444,,,,,,,6,320,1257,3.6,290,2309,1.3,1134,8.8,46,1316,61.8,11.5,1014.3,1027.2,827,1022.6,2354,1024.8,11.1,3,1100,1.83,11.33,,,,,,9.1,7.4,18.1,8.1,17.5,17.5,18.1,18.4,,,,,,2.4,3.4,,
266,2022-10-22,18.9,14.8,2352,25.5,1403,,,,,,,9.3,290,1114,5.1,290,1934,2.1,1776,10.8,42,1444,60.8,13,1009.6,1022.9,7,1017.7,1627,1020,11.1,6.9,1300,2.41,14.34,,,,,,3.3,2.6,21.6,11.6,20.3,20,19.7,19.3,,,,,,3.1,4.4,,
266,2022-10-23,15.8,11.4,2347,22.5,1323,,,,,,,8.5,290,1904,5.1,290,1943,2.1,1857,7.3,35,1531,58.8,10.3,1007.2,1019.6,2338,1015.2,1415,1017.7,11.1,8.9,1200,2.54,16.21,,,,,,.8,0,19.2,9.2,18.4,18.7,19.4,19.4,,,,,,3.8,5.4,,
266,2022-10-24,12.5,8.5,2350,18,1329,,,,,,,10,270,1127,5.8,270,1128,2.6,2215,1.3,30,1553,47.1,6.8,1009.9,1023.7,2355,1018.2,1437,1020.5,11,8.9,1200,2.62,16.91,,,,,,0,0,16.7,6.5,16.2,16.9,18.3,18.8,,,,,,3.6,5.2,,
266,2022-10-25,12.9,6.7,214,18.4,1524,,,,,,,9.5,50,1025,5.1,90,954,2.3,2018,1.3,30,1318,46.3,6.7,1016.5,1029.1,2239,1023.7,1,1027.1,11,8.9,1200,2.6,16.55,,,,,,0,0,16.1,5.1,15.2,15.8,17.2,17.8,,,,,,3.6,5.2,,
266,2022-10-26,14.9,10.8,58,20,1251,,,,,,,9.2,70,218,4.5,70,522,2.2,1882,4.3,34,1507,50.1,8.4,1016.6,1029.3,844,1025.5,1439,1027.2,11,6.6,1100,2.54,14.63,,,,,,4.3,2.6,17,7.7,16.4,16.7,17.4,17.7,,,,,,2.8,4.1,,
266,2022-10-27,16.2,11.4,710,24.3,1444,,,,,,,4.4,50,1159,2.4,110,1321,1.2,1021,6.8,27,1412,56.4,9.9,1014.1,1025.9,12,1022.3,1449,1024.6,10.9,8.8,1200,2.54,15.87,,,,,,2.3,1.3,18.5,9.1,18,18,18.2,18.2,,,,,,3.2,4.6,,
266,2022-10-28,15.8,10,558,23.4,1442,,,,,,,6.9,70,1016,3.4,90,1134,1.3,1091,7.2,31,1437,59.5,10.2,1014.7,1026.8,2242,1023.7,1444,1025.3,10.9,8.5,1200,2.42,14.85,,,,,,.6,.3,16.8,7.7,17.1,17.3,18,18.2,,,,,,2.9,4.2,,
266,2022-10-29,16.3,13.2,2337,21.4,1457,,,,,,,8.5,70,913,4.5,70,854,2.5,2146,8.9,33,1434,63.9,11.5,1015.5,1027.5,843,1024.3,1525,1026.1,10.9,7.3,1100,2.62,14.61,,,,,,5.6,.4,18.2,10.9,17.8,18,18.4,18.4,,,,,,2.8,4,,
266,2022-10-30,15.6,11.8,647,21,1436,,,,,,,8.4,50,921,4.8,90,1704,2.4,2033,9.1,43,1449,66.6,11.6,1014.8,1026.4,829,1023.5,1448,1025.3,10.8,7.4,1100,2.38,14.59,,,,,,2.5,.5,17.2,9.2,17.5,17.7,18.3,18.4,,,,,,3,4.3,,
266,2022-10-31,15.5,11.9,548,21.6,1408,,,,,,,8.3,70,115,3.8,50,201,2.1,1822,6.3,34,1405,56,9.6,1013.4,1026,1,1021.9,1450,1023.9,10.8,8.6,1200,2.49,15.26,,,,,,1.9,.1,16.5,9.2,17.1,17.4,18.1,18.2,,,,,,3,4.3,,
266,2022-11-01,15.7,9.7,700,23.2,1456,,,,,,,6.4,290,1810,3.7,270,1824,1.4,1245,7.8,37,1451,61.9,10.6,1010.6,1023.3,846,1018.5,1517,1021.1,10.8,8.7,1200,2.36,14.57,,,,,,.5,0,16.2,7.6,16.7,17.1,17.7,17.9,,,,,,2.9,4.2,,
266,2022-11-02,15,9.1,554,23.3,1538,,,,,,,4.9,90,1012,3.1,90,1019,1.2,1014,4.6,17,1500,56.6,8.7,1009.5,1022.4,822,1017.8,1557,1020,10.7,8.6,1200,2.48,15.15,,,,,,.5,0,15.5,6.9,16.3,16.8,17.6,17.8,,,,,,3.1,4.4,,
266,2022-11-03,14.7,8.3,552,22.8,1320,,,,,,,10.2,290,2335,5.6,290,2316,2,1715,3.1,23,1418,49,7.7,1007.4,1019.5,904,1015.6,1522,1017.9,10.7,8.4,1200,2.45,14.97,,,,,,1.1,0,14.7,5.6,15.5,16,17,17.4,,,,,,4.1,5.8,,
266,2022-11-04,10,6.1,2358,15.4,1417,,,,,,,10.4,290,448,6.3,270,553,3.6,3143,-3.8,25,1316,39.8,4.8,1010.4,1023.4,2305,1018.4,4,1021.1,10.7,8.2,1200,2.49,15.4,,,,,,3.4,.1,12.1,3.8,13.7,14.7,16.4,17,,,,,,3.9,5.6,,
266,2022-11-05,10.1,3,726,18.1,1449,,,,,,,8,290,1843,5.2,270,1834,1.6,1399,-4.7,22,1400,36.5,4.4,1013.5,1026.1,926,1022.5,1458,1024.3,10.7,8.5,1200,2.5,15.39,,,,,,.8,0,10.4,.5,12.2,13.2,14.9,15.7,,,,,,3.3,4.6,,
266,2022-11-06,10.7,3.6,714,18.7,1517,,,,,,,3.9,140,1402,2.3,160,1409,1.2,1043,.1,24,1257,50.9,6.3,1013.9,1027.1,829,1022.5,1626,1024.6,10.6,8.1,1200,2.41,14.65,,,,,,1.4,0,10.6,1,12.1,12.9,14.4,15.1,,,,,,2.7,3.9,,
266,2022-11-07,12,5.7,636,19.6,1512,,,,,,,4.4,70,1019,2.5,290,12,1.2,1003,3.4,24,1544,59,7.8,1012.8,1025.1,854,1021.1,1451,1023.4,10.6,8.2,1200,2.21,13.31,,,,,,.9,.1,11.8,3.3,12.9,13.5,14.5,15,,,,,,2.7,3.9,,
266,2022-11-08,13.5,7.4,624,21.6,1414,,,,,,,4.4,180,1513,2.6,200,1516,1,848,3.8,22,1238,54.8,8,1014.2,1026.4,945,1023.3,1452,1024.9,10.6,8.3,1200,2.26,13.58,,,,,,.1,0,12.6,4.3,13.5,13.9,14.7,15.1,,,,,,2.6,3.7,,
266,2022-11-09,13.7,7.1,713,21.7,1446,,,,,,,5.9,250,1504,3.2,230,1526,1.1,954,4.5,27,1339,57.5,8.5,1014.6,1027.2,756,1023.1,1459,1025.2,10.5,7.9,1200,2.21,13.23,,,,,,2.9,.9,12.2,3.7,13.4,13.8,14.8,15.1,,,,,,2.7,3.9,,
266,2022-11-10,14.7,9.4,417,21.7,1358,,,,,,,4.1,90,1319,2.5,90,1642,1.1,929,3.6,28,1344,48.9,7.9,1013.8,1025.6,2149,1022.4,1405,1024.4,10.5,7.5,1200,2.15,12.57,,,,,,2.8,1.6,14,6.1,14.6,14.8,15.2,15.3,,,,,,2.9,4.1,,
